
# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      15.39
2                      14.01
4                      14.20
8                      14.28
16                     14.42
32                     15.19
64                     16.53
128                    18.87
256                    21.65
512                    27.01
1024                   36.62
2048                   55.66
4096                   88.34
8192                  178.23
16384                 380.46
32768                 876.83
65536                1890.64
131072               4106.30
262144               8578.74
524288              17391.46
1048576             34749.19

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      15.80
2                      14.36
4                      14.19
8                      14.51
16                     14.45
32                     15.28
64                     16.84
128                    18.81
256                    21.68
512                    27.08
1024                   37.92
2048                   55.94
4096                   88.16
8192                  177.71
16384                 377.40
32768                 857.90
65536                1885.26
131072               4105.19
262144               8596.59
524288              17448.18
1048576             34688.06

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      15.79
2                      13.99
4                      14.10
8                      14.14
16                     14.47
32                     15.25
64                     16.71
128                    18.68
256                    21.58
512                    26.90
1024                   36.67
2048                   55.42
4096                   88.16
8192                  177.89
16384                 379.68
32768                 867.00
65536                1885.32
131072               4101.25
262144               8563.67
524288              17381.75
1048576             34795.07

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      15.29
2                      14.00
4                      14.03
8                      14.18
16                     14.31
32                     15.12
64                     16.65
128                    18.70
256                    21.61
512                    26.92
1024                   36.48
2048                   55.33
4096                   88.05
8192                  178.09
16384                 379.22
32768                 863.04
65536                1886.31
131072               4105.08
262144               8581.49
524288              17426.21
1048576             34600.03

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      15.31
2                      14.07
4                      14.00
8                      14.13
16                     14.31
32                     15.04
64                     16.48
128                    18.76
256                    21.59
512                    26.90
1024                   36.46
2048                   55.35
4096                   87.83
8192                  178.06
16384                 380.31
32768                 866.56
65536                1883.94
131072               4107.67
262144               8572.40
524288              17402.94
1048576             34519.46

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      15.31
2                      14.13
4                      14.02
8                      14.13
16                     14.30
32                     15.36
64                     16.48
128                    18.71
256                    21.56
512                    26.91
1024                   36.46
2048                   55.40
4096                   87.96
8192                  179.21
16384                 382.09
32768                 878.65
65536                1880.63
131072               4099.49
262144               8579.71
524288              17409.97
1048576             34664.65

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      15.29
2                      13.99
4                      14.03
8                      14.12
16                     14.31
32                     15.16
64                     16.50
128                    18.71
256                    21.59
512                    26.93
1024                   36.52
2048                   55.33
4096                   87.99
8192                  177.46
16384                 376.32
32768                 864.07
65536                1886.94
131072               4111.77
262144               8592.27
524288              17391.13
1048576             34768.02

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      15.44
2                      14.01
4                      14.00
8                      14.13
16                     14.38
32                     15.12
64                     16.49
128                    18.71
256                    21.60
512                    26.98
1024                   36.59
2048                   55.64
4096                   88.63
8192                  179.46
16384                 382.19
32768                 876.98
65536                1887.08
131072               4101.40
262144               8573.79
524288              17441.03
1048576             34732.88

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      15.44
2                      14.02
4                      14.00
8                      14.28
16                     14.33
32                     15.10
64                     16.50
128                    18.73
256                    21.58
512                    26.88
1024                   36.55
2048                   55.44
4096                   88.03
8192                  178.26
16384                 380.64
32768                 871.46
65536                1888.42
131072               4100.00
262144               8593.62
524288              17380.17
1048576             34677.03

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      15.79
2                      14.07
4                      14.02
8                      14.40
16                     14.35
32                     15.09
64                     16.72
128                    18.72
256                    21.60
512                    26.90
1024                   36.70
2048                   55.46
4096                   89.28
8192                  178.00
16384                 379.66
32768                 867.15
65536                1889.57
131072               4104.23
262144               8571.62
524288              17429.76
1048576             34701.87

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      15.31
2                      13.98
4                      14.04
8                      14.15
16                     14.33
32                     15.06
64                     16.48
128                    18.71
256                    21.57
512                    26.95
1024                   36.49
2048                   55.47
4096                   88.34
8192                  178.90
16384                 382.36
32768                 880.32
65536                1883.62
131072               4103.31
262144               8578.36
524288              17383.95
1048576             34626.24
