
# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                      30.15
2                      28.79
4                      24.73
8                      18.78
16                     18.81
32                     21.75
64                     27.22
128                    37.95
256                    69.02
512                   122.98
1024                  282.32
2048                  564.23
4096                 1136.44
8192                 2500.56
16384                8106.51
32768               13756.58
65536               25818.61
131072              60065.39
262144             118553.06

# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                      30.03
2                      29.38
4                      25.16
8                      18.99
16                     19.03
32                     21.92
64                     27.66
128                    37.79
256                    69.22
512                   122.13
1024                  282.30
2048                  564.54
4096                 1131.60
8192                 2500.03
16384                8073.59
32768               13787.93
65536               25788.15
131072              59873.44
262144             117823.88

# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                      30.13
2                      28.71
4                      24.85
8                      18.97
16                     18.79
32                     21.80
64                     27.34
128                    38.16
256                    69.02
512                   122.66
1024                  280.99
2048                  566.93
4096                 1126.98
8192                 2556.76
16384                8090.90
32768               13757.40
65536               25805.06
131072              60103.32
262144             118339.52

# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                      30.07
2                      28.58
4                      24.69
8                      18.74
16                     18.73
32                     21.75
64                     27.21
128                    37.67
256                    68.69
512                   121.42
1024                  281.30
2048                  560.96
4096                 1130.36
8192                 2516.83
16384                8094.42
32768               13798.33
65536               25774.26
131072              59977.82
262144             118404.20

# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                      30.34
2                      29.03
4                      25.01
8                      19.55
16                     19.12
32                     22.00
64                     27.43
128                    37.99
256                    69.14
512                   122.36
1024                  283.65
2048                  568.39
4096                 1130.41
8192                 2534.77
16384                8125.22
32768               13794.83
65536               25743.26
131072              59915.25
262144             118337.25

# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                      30.42
2                      29.23
4                      24.87
8                      19.34
16                     20.21
32                     22.35
64                     27.65
128                    38.56
256                    69.47
512                   122.83
1024                  281.78
2048                  562.82
4096                 1123.25
8192                 2540.47
16384                8083.93
32768               13816.61
65536               25718.89
131072              59929.96
262144             118190.71

# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                      30.61
2                      29.18
4                      25.04
8                      20.78
16                     19.67
32                     22.51
64                     27.84
128                    38.26
256                    69.30
512                   123.08
1024                  282.65
2048                  564.14
4096                 1120.08
8192                 2511.05
16384                7991.02
32768               13647.54
65536               25607.19
131072              59875.27
262144             117858.20

# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                      30.58
2                      29.30
4                      25.18
8                      20.11
16                     19.39
32                     22.58
64                     27.75
128                    38.44
256                    69.41
512                   122.97
1024                  281.70
2048                  568.51
4096                 1128.37
8192                 2517.87
16384                8066.12
32768               13813.03
65536               25754.89
131072              60004.75
262144             118342.71

# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                      30.21
2                      28.85
4                      24.79
8                      18.85
16                     18.85
32                     21.76
64                     27.22
128                    37.80
256                    69.00
512                   123.04
1024                  280.80
2048                  565.48
4096                 1121.95
8192                 2537.85
16384                8031.41
32768               13772.18
65536               25722.21
131072              59844.75
262144             117943.32

# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                      30.35
2                      29.33
4                      24.96
8                      19.86
16                     19.41
32                     22.31
64                     27.68
128                    38.41
256                    69.38
512                   123.05
1024                  281.76
2048                  564.42
4096                 1127.01
8192                 2520.24
16384                8072.21
32768               13813.03
65536               25692.15
131072              59957.84
262144             118234.93
