
# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
256                    64.31
512                    73.75
1024                   90.07
2048                  119.00
4096                  176.72
8192                  297.21
16384                 556.10
32768                1051.33
65536                2334.95
131072               4718.10
262144               9685.60
524288              20269.65
1048576             41158.07
2097152             82706.82

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
256                    64.17
512                    73.79
1024                   89.71
2048                  118.94
4096                  176.52
8192                  295.78
16384                 541.30
32768                1054.05
65536                2331.93
131072               4728.91
262144               9681.74
524288              20245.64
1048576             41124.76
2097152             82824.57

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
256                    64.13
512                    73.70
1024                   89.71
2048                  118.97
4096                  176.69
8192                  296.32
16384                 549.69
32768                1052.44
65536                2329.68
131072               4711.34
262144               9667.61
524288              20256.91
1048576             41167.17
2097152             82815.57

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
256                    64.14
512                    73.72
1024                   89.72
2048                  118.97
4096                  176.97
8192                  296.61
16384                 549.02
32768                1052.41
65536                2330.93
131072               4722.38
262144               9664.25
524288              20239.94
1048576             41121.49
2097152             82665.93

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
256                    64.13
512                    73.74
1024                   89.74
2048                  118.97
4096                  176.68
8192                  296.54
16384                 551.05
32768                1053.04
65536                2328.45
131072               4676.85
262144               9689.74
524288              20227.31
1048576             41137.59
2097152             82652.72

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
256                    64.21
512                    73.82
1024                   89.78
2048                  119.05
4096                  176.78
8192                  296.51
16384                 553.16
32768                1057.13
65536                2331.22
131072               4697.41
262144               9682.37
524288              20257.72
1048576             41115.91
2097152             82691.05

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
256                    64.25
512                    73.76
1024                   89.73
2048                  119.21
4096                  176.66
8192                  296.68
16384                 552.49
32768                1053.76
65536                2329.95
131072               4701.71
262144               9685.92
524288              20304.68
1048576             41115.63
2097152             82772.73

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
256                    64.30
512                    73.85
1024                   89.88
2048                  118.98
4096                  176.92
8192                  296.59
16384                 550.13
32768                1047.83
65536                2328.29
131072               4695.88
262144               9685.18
524288              20283.86
1048576             41157.25
2097152             82668.68

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
256                    64.12
512                    73.82
1024                   89.83
2048                  118.92
4096                  176.85
8192                  296.61
16384                 547.33
32768                1053.59
65536                2327.00
131072               4714.00
262144               9674.75
524288              20270.49
1048576             41093.31
2097152             82770.98

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
256                    64.18
512                    73.87
1024                   89.77
2048                  119.18
4096                  176.75
8192                  296.82
16384                 551.94
32768                1051.47
65536                2329.99
131072               4715.85
262144               9682.18
524288              20210.82
1048576             41173.98
2097152             82706.41
