1 34.22600000000001 43.136 1187.507 888.3150000000002 208.034 31.13699999999999
16 43.191 61.26899999999999 2784.422 1072.056 281.858 40.34800000000001
32 51.663 80.78599999999999 2796.351 1349.485 293.359 54.35899999999999
64 71.40555555555555 112.447 2801.115 1346.179 306.915 78.66999999999999
128 174.792 197.475 2830.764 1402.145 332.6080000000001 117.099
