16384 19.648507000000002 33.440238 27.157662000000002 22.648714 16.146461 25.259729
32768 98.56723000000001 65.83503200000001 65.054363 46.062089 29.818595000000002 50.27897199999999
65536 48.37063100000001 121.504364 48.191028999999986 52.851699 56.91762799999999 87.88983300000001
131072 406.052657 234.4866459999999 91.161104 104.19573 113.02587 165.76472700000002
