256 0.213735 0.3266660000000001 2.8578180000000004 1.514669 0.390197 0.190322
512 0.408265 0.817095 2.958791 1.670936 0.5157390000000001 0.6357059999999999
1024 0.8367239999999999 1.533528 3.307167999999999 1.996903 0.9044159999999999 1.415811
2048 2.742749 2.708888 3.957916 2.709702 2.501161 2.40088
4096 5.923692 5.537608999999999 4.973096 5.031169 5.603818 3.299641000000001
8192 7.286473999999999 10.542062 7.408337000000001 9.537753 9.052372 5.716536
