1 320.913 353.009 3208.5299999999997 1049.9 60.88399999999999 4144.596 1044.2179999999998 235.50100000000003 235.50100000000003 nan 43.3
8 364.99899999999997 415.85999999999996 3270.0119999999997 1124.08 74.45100000000001 4177.713 1094.752 295.285 295.285 nan 49.967
16 337.97999999999996 377.19999999999993 3247.6470000000004 130.78 91.463 4142.846 1111.535 314.4 314.4 nan 58.766999999999996
256 635.099 797.5139999999999 3470.139 305.43 481.674 4349.853000000001 1609.118 424.91900000000004 424.91900000000004 nan 233.07
512 918.9240000000002 1424.1060000000002 3773.9729999999995 487.31 1057.169 4548.625 1691.4599999999998 555.713 555.713 nan 658.1700000000001
