
# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                     159.83
2                     158.91
4                     160.21
8                     163.75
16                    158.72
32                    162.37
64                    166.32
128                   186.20
256                   200.33
512                   237.78
1024                  314.36
2048                  463.98

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                     159.70
2                     158.64
4                     160.06
8                     163.59
16                    158.55
32                    162.13
64                    166.16
128                   183.67
256                   200.13
512                   237.48
1024                  314.18
2048                  462.83

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                     159.75
2                     158.68
4                     160.03
8                     163.52
16                    158.58
32                    162.28
64                    166.13
128                   185.45
256                   200.25
512                   237.71
1024                  314.23
2048                  464.11

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                     159.79
2                     158.71
4                     160.19
8                     163.62
16                    158.66
32                    162.39
64                    166.35
128                   185.57
256                   199.90
512                   237.64
1024                  314.04
2048                  463.71

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                     159.68
2                     158.70
4                     160.01
8                     163.46
16                    158.62
32                    162.22
64                    166.13
128                   184.91
256                   200.16
512                   237.50
1024                  314.68
2048                  464.35

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                     159.65
2                     158.77
4                     160.16
8                     163.59
16                    158.60
32                    162.39
64                    166.24
128                   186.26
256                   200.19
512                   237.81
1024                  314.30
2048                  464.21

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                     159.71
2                     158.66
4                     160.06
8                     163.60
16                    158.62
32                    162.18
64                    166.13
128                   185.04
256                   200.08
512                   237.73
1024                  314.02
2048                  464.79

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                     159.68
2                     158.72
4                     160.11
8                     163.53
16                    158.54
32                    162.22
64                    166.10
128                   184.92
256                   200.18
512                   237.66
1024                  315.01
2048                  463.06

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                     159.87
2                     158.73
4                     160.08
8                     163.63
16                    158.67
32                    162.47
64                    166.18
128                   185.37
256                   200.05
512                   237.58
1024                  313.99
2048                  464.59

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                     159.52
2                     158.59
4                     159.93
8                     163.53
16                    158.45
32                    162.20
64                    166.09
128                   185.24
256                   200.06
512                   237.57
1024                  314.64
2048                  464.43
