
# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       2.28
2                       2.25
4                       2.11
8                       2.07
16                      2.03
32                      2.06
64                      2.00
128                     2.08
256                     2.15
512                     2.34
1024                    2.94
2048                    5.17
4096                    7.52
8192                   11.69
16384                  20.55
32768                  47.05
65536                  92.06
131072                191.87
262144                356.83
524288                641.79
1048576              1287.81

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       1.78
2                       1.69
4                       1.69
8                       1.65
16                      1.65
32                      1.71
64                      1.68
128                     1.86
256                     1.91
512                     2.11
1024                    2.55
2048                    3.17
4096                    5.02
8192                    7.85
16384                  14.04
32768                  34.90
65536                 101.22
131072                205.70
262144                356.84
524288                689.92
1048576              1237.38

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       1.72
2                       1.70
4                       1.67
8                       1.65
16                      1.66
32                      1.70
64                      1.68
128                     1.81
256                     1.89
512                     2.09
1024                    2.42
2048                    3.13
4096                    7.66
8192                   12.96
16384                  22.82
32768                  49.62
65536                  94.27
131072                201.99
262144                394.74
524288                669.16
1048576              1214.94

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       2.05
2                       1.97
4                       1.93
8                       1.85
16                      1.85
32                      1.87
64                      1.82
128                     1.99
256                     2.01
512                     2.24
1024                    2.64
2048                    3.32
4096                    5.37
8192                   11.48
16384                  22.36
32768                  50.32
65536                  97.00
131072                198.70
262144                390.94
524288                782.04
1048576              1467.61

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       1.64
2                       1.55
4                       1.52
8                       1.52
16                      1.51
32                      1.56
64                      1.57
128                     1.67
256                     1.75
512                     1.95
1024                    2.35
2048                    3.12
4096                    4.97
8192                    7.89
16384                  14.14
32768                  50.92
65536                 101.32
131072                216.37
262144                389.87
524288                666.01
1048576              1257.16

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       1.77
2                       1.68
4                       1.67
8                       1.62
16                      1.62
32                      1.70
64                      1.66
128                     1.85
256                     1.93
512                     2.10
1024                    2.55
2048                    3.22
4096                    5.05
8192                    7.91
16384                  22.59
32768                  53.00
65536                  99.73
131072                202.99
262144                360.89
524288                674.89
1048576              1220.91

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                       1.85
2                       1.79
