
		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      10.26
2                      10.01
4                      10.06
8                      10.26
16                     10.66
32                     10.50
64                     10.74
128                    11.47
256                    14.38
512                    16.05
1024                   18.83
2048                   23.88
4096                   39.26
8192                   58.40
16384                  93.60
32768                 168.00
65536                 308.29
131072                548.00
262144               1154.56
524288               2883.73
1048576              5976.16

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      10.30
2                      10.03
4                      10.05
8                      10.28
16                     10.66
32                     10.53
64                     10.76
128                    11.52
256                    14.45
512                    16.10
1024                   18.89
2048                   23.96
4096                   38.52
8192                   58.16
16384                  93.36
32768                 164.90
65536                 306.92
131072                546.91
262144               1155.00
524288               2881.36
1048576              5974.93

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      10.27
2                      10.02
4                      10.04
8                      10.38
16                     10.64
32                     10.55
64                     10.79
128                    11.50
256                    14.39
512                    16.10
1024                   18.83
2048                   23.91
4096                   38.52
8192                   58.55
16384                  93.46
32768                 166.87
65536                 307.17
131072                543.60
262144               1154.47
524288               2881.29
1048576              5976.89

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      10.24
2                      10.00
4                      10.03
8                      10.28
16                     10.68
32                     10.45
64                     10.70
128                    11.51
256                    14.23
512                    15.97
1024                   18.72
2048                   23.79
4096                   38.41
8192                   57.95
16384                  92.99
32768                 163.59
65536                 306.13
131072                546.87
262144               1154.68
524288               2885.00
1048576              5971.57

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      10.29
2                      10.01
4                      10.06
8                      10.29
16                     10.73
32                     10.54
64                     10.78
128                    11.49
256                    14.44
512                    16.08
1024                   18.83
2048                   23.88
4096                   38.88
8192                   58.34
16384                  93.42
32768                 164.35
65536                 306.48
131072                543.13
262144               1162.73
524288               2880.27
1048576              5973.99

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      10.39
2                       9.99
4                      10.04
8                      10.28
16                     10.66
32                     10.49
64                     10.75
128                    11.41
256                    14.36
512                    16.08
1024                   18.82
2048                   23.88
4096                   38.49
8192                   57.87
16384                  93.26
32768                 164.38
65536                 307.20
131072                545.39
262144               1155.07
524288               2886.82
1048576              5978.78

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      10.23
2                      10.03
4                      10.09
8                      10.29
16                     10.69
32                     10.54
64                     10.89
128                    11.67
256                    14.58
512                    16.15
1024                   18.84
2048                   23.99
4096                   39.27
8192                   58.31
16384                  93.29
32768                 164.52
65536                 307.33
131072                545.28
262144               1156.44
524288               2880.92
1048576              5980.44

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      10.32
2                      10.03
4                      10.08
8                      10.25
16                     10.66
32                     10.52
64                     10.78
128                    11.52
256                    14.39
512                    16.05
1024                   18.81
2048                   23.90
4096                   38.76
8192                   58.37
16384                  93.16
32768                 167.82
65536                 307.20
131072                548.11
262144               1159.77
524288               2888.78
1048576              5976.72

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      10.21
2                      10.01
4                      10.04
8                      10.25
16                     10.70
32                     10.53
64                     10.77
128                    11.49
256                    14.41
512                    16.14
1024                   18.85
2048                   23.90
4096                   38.75
8192                   58.02
16384                  93.55
32768                 164.48
65536                 307.89
131072                548.07
262144               1151.76
524288               2880.53
1048576              5974.77

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      10.36
2                      10.02
4                      10.11
8                      10.28
16                     10.72
32                     10.53
64                     10.77
128                    11.54
256                    14.35
512                    16.11
1024                   18.81
2048                   23.92
4096                   38.46
8192                   57.95
16384                  93.23
32768                 164.26
65536                 306.51
131072                547.42
262144               1156.52
524288               2884.30
1048576              5977.63

		****** Secure Run with BoringSSL  128  GCM-SIV ********

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      10.24
2                      10.02
4                      10.04
8                      10.31
16                     10.67
32                     10.47
64                     10.71
128                    11.47
256                    14.33
512                    16.03
1024                   18.76
2048                   23.86
4096                   38.37
8192                   57.99
16384                  93.30
32768                 164.74
65536                 306.49
131072                546.44
262144               1155.64
524288               2881.99
1048576              5976.72
