
# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                     108.01
2                     106.82
4                     107.67
8                     106.03
16                    106.35
32                    106.83
64                    120.23
128                    93.85
256                    96.00
512                    99.65
1024                  120.30
2048                  153.61
4096                  248.06
8192                  413.48
16384                 947.44
32768                2190.31
65536                3427.80
131072               7328.56
262144              15612.57
524288              31505.98
1048576             63618.64
2097152            128517.97

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                     108.99
2                     112.29
4                     110.41
8                     108.90
16                    108.15
32                    106.40
64                    109.19
128                   101.12
256                    93.91
512                    98.80
1024                  118.93
2048                  153.76
4096                  245.82
8192                  414.98
16384                 881.55
32768                2188.27
65536                3427.53
131072               7343.61
262144              15615.32
524288              31533.64
1048576             63634.85
2097152            128694.12

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      75.62
2                      75.34
4                      76.04
8                      73.17
16                     75.35
32                     74.04
64                     74.80
128                    70.97
256                    85.34
512                    95.95
1024                  118.32
2048                  153.15
4096                  245.89
8192                  408.15
16384                 880.87
32768                2100.86
65536                3432.56
131072               7326.51
262144              15595.71
524288              31557.00
1048576             63704.48
2097152            128891.55

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      80.03
2                      81.51
4                      83.01
8                      80.25
16                     80.58
32                     79.95
64                     80.70
128                    73.64
256                    86.11
512                   100.08
1024                  127.39
2048                  153.18
4096                  249.47
8192                  411.16
16384                 871.00
32768                2114.27
65536                3455.79
131072               7328.07
262144              15605.64
524288              31544.53
1048576             63688.31
2097152            128752.58
