
# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                      33.68
2                      35.48
4                      36.38
8                      38.46
16                     40.90
32                     46.10
64                     57.88
128                    82.55
256                   188.00
512                   321.36
1024                  599.83
2048                 1080.16
4096                 2177.64
8192                 5083.58
16384               14443.22
32768               36008.05
65536               78310.81
131072             170866.42
262144             328226.52

# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                      33.56
2                      35.57
4                      36.45
8                      38.45
16                     40.84
32                     46.15
64                     57.82
128                    82.68
256                   189.38
512                   322.06
1024                  594.98
2048                 1074.21
4096                 2173.70
8192                 5094.33
16384               14399.65
32768               36049.72
65536               78053.67
131072             170863.31
262144             328235.95

# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                      33.47
2                      35.52
4                      36.33
8                      38.37
16                     40.80
32                     46.05
64                     57.80
128                    83.26
256                   189.99
512                   321.69
1024                  594.87
2048                 1078.40
4096                 2171.26
8192                 5105.17
16384               14414.28
32768               36281.23
65536               78171.86
131072             170771.16
262144             328472.33

# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                      33.57
2                      35.50
4                      36.32
8                      38.43
16                     41.08
32                     46.02
64                     58.11
128                    82.75
256                   190.40
512                   322.54
1024                  593.59
2048                 1070.83
4096                 2173.27
8192                 5101.85
16384               14451.20
32768               35946.79
65536               78165.97
131072             170834.38
262144             328427.79

# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                      33.60
2                      35.61
4                      36.35
8                      38.46
16                     40.87
32                     46.19
64                     57.86
128                    82.89
256                   188.78
512                   322.39
1024                  595.88
2048                 1076.91
4096                 2189.46
8192                 5048.30
16384               14390.16
32768               36122.36
65536               78457.93
131072             170998.21
262144             328454.69

# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                      33.58
2                      35.46
4                      36.27
8                      38.39
16                     40.84
32                     46.15
64                     57.88
128                    82.77
256                   188.82
512                   321.31
1024                  588.01
2048                 1067.87
4096                 2171.65
8192                 5113.24
16384               14371.97
32768               35962.10
65536               78225.82
131072             170877.92
262144             328264.72

# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
