
# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      43.66
2                      43.40
4                      41.47
8                      43.93
16                     40.45
32                     43.25
64                     46.31
128                    52.52
256                    61.27
512                    78.29
1024                  120.03
2048                  213.82
4096                  398.92
8192                  792.24
16384                2518.39
32768                4667.69
65536                8482.87
131072              16960.34
262144              33239.93
524288              66524.70
1048576            141700.54
2097152            311876.32

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      43.85
2                      43.46
4                      41.52
8                      43.86
16                     40.40
32                     43.24
64                     46.26
128                    52.20
256                    61.22
512                    78.45
1024                  120.06
2048                  213.33
4096                  409.06
8192                  789.59
16384                2582.53
32768                4699.28
65536                8489.06
131072              16952.07
262144              33368.56
524288              66640.93
1048576            141087.50
2097152            312049.80

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      43.73
2                      43.39
4                      41.35
8                      43.82
16                     40.35
32                     43.44
64                     46.20
128                    52.13
256                    61.07
512                    78.26
1024                  120.10
2048                  213.46
4096                  407.49
8192                  784.96
16384                2620.45
32768                4635.63
65536                8483.71
131072              16937.87
262144              33239.87
524288              66462.50
1048576            141804.90
2097152            311996.16

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      43.85
2                      43.42
4                      41.69
8                      44.05
16                     40.51
32                     43.24
64                     46.35
128                    52.23
256                    61.14
512                    78.26
1024                  119.85
2048                  213.30
4096                  407.41
8192                  788.36
16384                2504.67
32768                4766.86
65536                8492.64
131072              16946.69
262144              33236.73
524288              66596.42
1048576            141285.12
2097152            311787.49

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      43.74
2                      43.41
4                      41.32
8                      43.85
16                     40.33
32                     43.18
64                     46.18
128                    52.10
256                    61.16
512                    78.24
1024                  119.98
2048                  213.33
4096                  402.83
8192                  791.89
16384                2565.24
32768                4748.94
65536                8504.44
131072              16872.54
262144              33331.93
524288              66670.90
1048576            141587.22
2097152            311697.68

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      43.74
2                      43.48
4                      41.75
8                      44.20
16                     40.66
32                     43.54
64                     46.49
128                    52.42
256                    61.19
512                    78.28
1024                  120.02
2048                  213.26
4096                  408.11
8192                  785.61
16384                2525.65
32768                4713.05
65536                8507.75
131072              16940.37
262144              33275.46
524288              66591.01
1048576            141041.22
2097152            311578.46

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      43.96
2                      43.47
4                      42.91
8                      45.21
16                     41.58
32                     44.96
64                     47.11
128                    53.15
256                    61.38
512                    78.37
1024                  120.57
2048                  218.64
4096                  407.09
8192                  779.92
16384                2504.79
32768                4702.41
65536                8509.41
131072              16876.94
262144              33267.63
524288              66586.81
1048576            141326.29
2097152            313648.10

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      43.70
2                      43.65
4                      42.58
8                      45.25
16                     41.29
32                     44.61
64                     47.22
128                    53.21
256                    61.46
512                    78.59
1024                  120.12
2048                  213.27
4096                  407.32
8192                  788.16
16384                2597.32
32768                4672.30
65536                8470.97
131072              16896.46
262144              33265.44
524288              66838.81
1048576            141928.44
2097152            312123.87

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      43.76
2                      43.50
4                      42.32
8                      45.01
16                     41.46
32                     44.30
64                     47.22
128                    52.70
256                    61.54
512                    78.38
1024                  120.69
2048                  213.81
4096                  409.59
8192                  785.98
16384                2520.32
32768                4686.19
65536                8521.45
131072              16854.98
262144              33336.96
524288              66525.12
1048576            141305.65
2097152            311895.81

# OSU MPI Allgather Latency Test v5.6.2
# Size       Avg Latency(us)
1                      43.81
2                      43.54
4                      43.07
8                      45.39
16                     41.68
32                     44.81
64                     48.04
128                    53.05
256                    61.38
512                    78.25
1024                  120.22
2048                  218.93
4096                  399.47
8192                  781.76
16384                2519.91
32768                4683.05
65536                8484.53
131072              16884.73
262144              33271.82
524288              66600.94
1048576            141477.36
2097152            311646.62
