
# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                      30.85
2                      28.55
4                      24.53
8                      19.50
16                     19.18
32                     21.72
64                     26.99
128                    38.07
256                    68.95
512                   122.14
1024                  282.19
2048                  566.22
4096                 1124.01
8192                 2413.78
16384                8092.14
32768               13472.31
65536               25395.61
131072              59819.05
262144             118955.67

# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                      30.95
2                      28.93
4                      24.62
8                      19.91
16                     19.20
32                     21.85
64                     27.03
128                    38.06
256                    68.83
512                   122.50
1024                  281.82
2048                  565.41
4096                 1120.78
8192                 2420.82
16384                8081.26
32768               13363.01
65536               25158.88
131072              59864.81
262144             118774.35

# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                      34.08
2                      31.15
4                      25.83
8                      24.24
16                     21.27
32                     23.98
64                     29.01
128                    41.15
256                    71.15
512                   124.84
1024                  281.85
2048                  563.82
4096                 1128.32
8192                 2398.18
16384                8130.46
32768               13457.52
65536               25186.37
131072              60017.08
262144             119080.75

# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                      34.24
2                      30.70
4                      26.24
8                      21.87
16                     20.46
32                     22.69
64                     28.58
128                    40.13
256                    70.59
512                   124.40
1024                  282.76
2048                  566.96
4096                 1126.83
8192                 2431.80
16384                8084.56
32768               13488.60
65536               25356.44
131072              59751.62
262144             118800.47

# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                      34.56
2                      31.09
4                      26.63
8                      24.37
16                     22.29
32                     23.97
64                     29.09
128                    40.17
256                    70.73
512                   123.91
1024                  282.24
2048                  562.82
4096                 1120.64
8192                 2473.28
16384                8095.78
32768               13540.98
65536               25396.87
131072              59975.95
262144             119119.18
